order_name	family_name	genus_name	species_name	country	province	geographical_location	exactsite	FID	Shape *	ECO_CODE	ECOREGION	PROV_CODE	PROVINCE	RLM_CODE	REALM	ALT_CODE	ECO_CODE_X	Lat_Zone
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster axiologus	French Polynesia	Tuamotu-Gambier	Gambier Islands		110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Carangiformes	Carangidae	Caranx	Caranx papuensis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Mangareva harbor, Rikitea, ca	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Amphiprion	Amphiprion chrysopterus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Tarauru-Roa Island, east of M	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster amboinensis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Tarauru-Roa Island, east of M	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Tetraodontiformes	Ostraciidae	Ostracion	Ostracion meleagris	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Tarauru-Roa Island, east of M	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Serranidae	Liopropoma	Liopropoma pallidum	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Tarauru-Roa Island, east of M	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster criobe	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius		French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Caracanthus	Caracanthus maculatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Cirrhitidae	Neocirrhites	Neocirrhites armatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Cirrhitidae	Neocirrhites	Neocirrhites armatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Cirrhitidae	Neocirrhites	Neocirrhites armatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Pseudocheilinus	Pseudocheilinus tetrataenia	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Cheilinus	Cheilinus oxycephalus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Lophiiformes	Antennariidae	Abantennarius	Abantennarius coccineus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma paucilepis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma galzini	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Caracanthus	Caracanthus unipinna	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Caracanthus	Caracanthus unipinna	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Caracanthus	Caracanthus unipinna	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Cheilinus	Cheilinus oxycephalus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Holocentriformes	Holocentridae	Sargocentron	Sargocentron diadema	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Holocentriformes	Holocentridae	Sargocentron	Sargocentron diadema	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Dascyllus	Dascyllus flavicaudus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Gobiiformes	Gobiidae	Trimmatom		French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Gobiiformes	Gobiidae	Trimmatom		French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota disrupta	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota disrupta	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Plectroglyphidodon	Plectroglyphidodon johnstonianus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge flavissima	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Kurtiformes	Apogonidae	Apogon	Apogon crassiceps	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Kurtiformes	Apogonidae	Apogon	Apogon crassiceps	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Cirrhitidae	Amblycirrhitus	Amblycirrhitus bimacula	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Cirrhitidae	Paracirrhites	Paracirrhites arcatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota albolineata	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota albolineata	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota albolineata	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius	Enneapterygius pyramis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius	Enneapterygius pyramis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius	Enneapterygius pyramis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Acanthuriformes	Acanthuridae	Zebrasoma	Zebrasoma rostratum	French Polynesia	Tuamotu-Gambier	Gambier Islands		110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Carangiformes	Carangidae	Selar	Selar crumenophthalmus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Mangareva harbor, Rikitea, ca	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Sebastapistes	Sebastapistes tinkhami	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Trachiniformes	Creediidae	Chalixodytes	Chalixodytes tauensis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Trachiniformes	Creediidae	Chalixodytes	Chalixodytes tauensis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Sebastapistes	Sebastapistes fowleri	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Sebastapistes	Sebastapistes fowleri	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Sebastapistes	Sebastapistes fowleri	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Sebastapistes		French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Parascorpaena	Parascorpaena mossambica	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Sebastapistes		French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Chrysiptera	Chrysiptera galba	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Serranidae	Plectranthias	Plectranthias nanus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Serranidae	Plectranthias	Plectranthias nanus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Thalassoma	Thalassoma lutescens	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis atripectoralis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Holocentriformes	Holocentridae	Sargocentron	Sargocentron diadema	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Gomphosus	Gomphosus varius	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Stethojulis	Stethojulis bandanensis	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius		French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius		French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Thalassoma	Thalassoma lutescens	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Gobiiformes	Gobiidae	Eviota	Eviota disrupta	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Acanthuriformes	Acanthuridae	Ctenochaetus	Ctenochaetus striatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge loricula	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Halichoeres	Halichoeres trimaculatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Tetraodontiformes	Tetraodontidae	Canthigaster	Canthigaster solandri	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenodes	Scorpaenodes scaber	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Cheilinus	Cheilinus trilobatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Cheilinus	Cheilinus trilobatus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Holocentriformes	Holocentridae	Myripristis	Myripristis violacea	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Thalassoma	Thalassoma lutescens	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Chrysiptera	Chrysiptera galba	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenopsis	Scorpaenopsis possi	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge woodheadi	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Carangiformes	Carangidae	Trachinotus	Trachinotus baillonii	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, Kouaku Island, on southeast s	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Stegastes	Stegastes emeryi	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Stegastes	Stegastes emeryi	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Ovalentaria	Pomacentridae	Stegastes	Stegastes emeryi	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Labriformes	Labridae	Pseudojuloides	Pseudojuloides atavai	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
Kurtiformes	Apogonidae	Pristiapogon	Pristiapogon taeniopterus	French Polynesia	Tuamotu-Gambier	Gambier Islands	Gambier Archipelago, northeast side of Gambier Arc	110	Polygon	20158	Tuamotus	40	Southeast Polynesia	7	Eastern Indo-Pacific	156	158	Tropical
